539	1	3	0	1	14	12	4	0	8	7	15	14
540	14	13	2	9	0	3	8	2	5	14	3	4
541	13	14	0	12	15	5	6	9	4	3	3	8
542	12	1	10	8	1	12	4	4	11	10	4	8
543	7	14	6	3	13	3	0	10	1	12	0	7
544	1	14	3	14	5	6	0	2	0	10	0	1
545	2	6	14	1	0	14	15	12	1	2	4	9
546	15	0	9	11	9	13	0	14	0	12	14	13
547	3	4	15	3	0	11	11	13	10	11	13	13
548	13	7	7	5	14	12	9	7	5	14	1	1
549	14	4	10	13	15	14	0	14	6	8	13	1
550	13	7	8	5	4	7	10	6	5	9	6	11
551	5	9	3	1	3	14	13	3	2	9	3	6
552	4	11	5	10	13	7	9	7	11	8	6	11
553	13	9	12	9	2	6	8	9	13	0	7	1
554	6	15	0	0	6	4	0	5	0	9	15	15
555	1	9	7	14	0	10	2	1	4	0	3	11
556	9	13	9	11	10	2	13	2	6	12	10	13
557	3	4	11	1	12	0	3	13	13	10	13	12
558	5	8	9	15	7	11	8	14	11	13	7	14
559	15	11	5	8	15	9	1	4	5	3	14	7
560	3	5	10	13	10	14	1	11	2	7	6	12
561	7	5	6	8	9	6	13	15	3	14	12	15
562	2	4	12	1	7	13	13	0	3	9	2	11
563	14	9	11	5	0	11	2	14	2	14	6	3
564	9	14	6	6	13	3	11	14	5	13	3	12
565	0	3	13	6	5	3	5	6	1	6	8	4
566	5	15	9	0	14	6	10	9	7	11	2	5
567	6	7	0	7	3	12	7	4	3	12	11	5
568	4	14	9	11	8	10	2	10	9	11	6	7
569	9	3	6	8	13	2	7	11	13	6	13	10
570	2	3	9	3	11	13	9	2	2	13	6	7
571	0	15	6	9	10	4	12	7	2	6	12	0
572	6	12	8	3	6	14	3	14	4	6	9	10
573	13	6	11	1	8	3	3	4	3	15	6	2
574	12	14	6	10	12	15	1	6	13	11	2	10
575	5	3	2	14	2	7	3	0	10	11	6	4
576	6	1	0	13	7	2	0	10	2	1	14	0
577	10	5	8	8	15	2	12	3	5	8	5	8
578	0	14	3	8	12	12	8	4	10	6	14	4
579	4	6	4	14	15	15	15	1	3	8	10	8
580	4	14	11	3	1	2	8	2	3	11	6	13
581	7	1	7	6	4	15	3	8	5	4	13	5
582	2	4	11	11	5	0	7	8	0	6	13	1
583	12	5	5	11	4	5	0	6	14	15	0	2
584	7	0	13	7	12	13	11	5	6	9	1	9
585	1	14	5	6	7	15	2	12	3	1	9	7
586	2	11	6	13	12	2	10	4	6	2	13	8
587	9	10	10	15	9	1	10	2	12	14	0	13
588	12	2	5	8	9	14	11	12	15	8	6	3
589	14	10	4	6	0	4	12	9	8	7	11	3
590	11	8	0	9	8	0	3	13	1	0	13	1
591	0	15	0	6	9	3	15	11	12	0	7	14
592	7	15	3	4	10	15	1	11	15	0	3	8
593	15	15	11	9	4	11	14	8	1	6	9	1
594	4	4	0	13	5	11	4	15	14	14	6	13
595	1	4	13	13	0	10	8	0	10	1	8	12
596	8	2	10	4	0	5	8	5	14	12	6	7
597	6	9	4	8	12	14	5	15	12	12	5	6
598	14	4	1	11	2	6	13	2	10	6	13	0
599	2	9	0	12	10	12	10	6	13	5	8	5
600	2	10	7	13	5	5	6	14	12	13	7	1
601	7	11	3	0	12	4	9	2	3	5	5	14
602	7	7	1	1	5	3	13	2	15	13	0	6
603	14	4	5	14	15	6	3	9	3	14	10	3
604	5	8	0	8	9	5	14	3	5	1	6	12
605	12	11	13	14	9	3	9	9	7	8	5	9
606	4	14	12	5	7	1	3	9	11	5	9	3
607	1	13	5	6	12	7	15	10	4	12	7	15
608	13	1	7	10	11	0	14	2	1	1	5	15
609	8	13	9	9	6	13	15	0	10	11	15	11
610	9	14	12	2	10	11	15	6	10	0	8	13
611	2	13	8	5	3	14	12	5	13	10	7	15
612	3	5	4	1	6	1	8	9	13	12	13	5
613	2	13	5	6	8	6	9	12	1	4	10	0
614	3	3	13	1	3	15	3	3	4	2	3	14
615	15	2	2	6	10	9	12	10	5	1	1	7
616	4	12	14	7	7	5	10	11	1	14	8	14
617	8	6	12	11	2	11	1	0	0	14	1	15
618	3	14	7	15	10	4	1	6	0	4	1	2
619	12	15	14	2	2	0	4	7	2	5	3	12
620	2	0	1	7	11	14	11	4	5	13	0	11
621	6	9	13	3	13	3	12	11	9	14	8	3
622	12	12	1	11	6	4	4	7	11	2	4	12
623	14	7	10	0	0	11	14	12	12	2	0	12
624	0	5	13	8	10	9	2	7	6	11	6	10
625	9	6	1	3	10	13	4	10	4	4	13	14
626	13	2	13	10	3	4	10	6	9	7	14	1
627	11	12	3	0	13	8	0	9	8	2	7	10
628	9	8	12	14	3	4	5	8	1	6	1	0
629	5	6	9	8	9	10	8	7	3	9	5	10
630	10	9	14	15	6	12	11	7	8	2	8	8
631	9	5	5	11	7	0	2	3	7	1	5	7
632	15	9	12	3	13	0	6	0	5	8	8	15
633	9	9	14	13	15	0	10	15	15	5	13	13
634	2	13	15	10	2	11	13	6	6	5	10	5
635	7	9	0	10	13	1	0	4	12	6	12	9
636	2	9	15	5	1	0	5	8	1	10	9	2
637	1	2	10	10	1	7	10	2	8	8	5	15
638	10	9	3	5	13	1	4	7	10	2	4	11
639	15	6	2	13	13	12	13	15	13	0	4	8
640	7	10	15	11	4	5	10	12	8	6	10	0
641	2	10	14	8	1	7	4	6	15	13	4	4
642	15	14	9	6	8	7	7	15	3	10	2	10
643	7	0	3	15	11	14	13	1	14	7	12	6
644	6	15	1	7	13	9	0	0	11	0	7	8
645	11	12	8	5	11	1	8	4	3	14	2	9
646	9	7	14	9	13	4	9	8	12	13	5	5
647	2	7	6	14	11	11	9	7	6	8	9	9
648	11	15	14	0	1	6	15	7	12	14	13	9
649	3	11	15	15	13	4	9	4	10	13	15	0
650	1	9	9	2	15	6	14	5	13	9	1	4
651	10	7	8	1	1	3	6	9	2	0	10	3
652	11	13	4	2	7	15	7	10	10	7	8	9
653	6	7	9	11	5	12	14	3	1	3	0	4
654	15	14	10	15	4	6	3	0	14	11	11	11
655	13	8	15	1	14	7	7	9	8	1	15	8
656	6	2	15	14	13	7	1	9	3	3	8	6
657	9	6	8	13	3	10	7	9	6	5	14	4
658	8	4	11	8	5	5	15	10	8	2	0	4
659	10	0	7	3	10	8	11	8	6	9	14	1
660	5	3	0	1	13	4	0	6	13	1	14	14
661	4	14	6	11	6	10	9	0	0	11	12	0
662	14	10	5	13	2	8	2	11	5	8	3	8
663	9	10	9	0	11	15	7	13	5	14	11	6
664	0	14	2	2	3	0	4	15	5	11	3	13
665	4	0	10	10	5	6	2	4	9	3	15	13
666	7	15	3	6	3	10	12	2	13	8	12	12
667	11	7	15	6	8	7	2	6	14	7	6	4
668	15	3	0	8	4	7	8	10	4	10	13	11
669	1	8	7	2	11	0	5	2	1	11	8	3
670	1	13	10	15	7	13	2	13	15	12	15	15
671	6	11	13	14	9	10	9	11	8	3	12	0
672	3	3	10	2	8	6	14	6	6	15	11	7
673	15	13	5	8	13	7	14	4	9	7	8	4
674	10	8	10	6	2	7	2	8	10	15	5	9
675	2	10	9	2	13	1	15	11	1	11	15	6
676	6	14	0	10	0	8	1	11	11	9	14	15
677	15	7	0	4	9	5	13	3	0	1	4	7
678	8	0	0	5	12	2	4	14	14	14	14	10
679	9	1	8	5	14	8	11	4	6	15	11	2
680	10	3	9	6	6	4	2	1	15	0	15	5
681	14	0	0	10	11	3	5	10	3	10	7	2
682	2	13	9	1	2	8	15	9	1	9	7	7
683	7	14	15	11	2	10	9	4	7	7	15	11
684	15	3	12	10	2	5	13	1	0	7	12	12
685	7	12	0	9	9	11	12	2	10	6	10	4
686	15	2	3	2	0	7	10	9	6	5	9	4
687	6	7	14	1	7	0	14	11	9	14	11	3
688	10	3	7	7	12	8	5	12	0	0	0	13
689	12	10	2	2	1	3	6	8	15	1	3	10
690	3	4	0	1	4	6	14	10	0	7	5	12
691	13	0	11	13	9	9	10	11	9	6	6	7
692	1	8	7	15	9	0	14	11	5	4	4	3
693	6	4	9	7	11	13	15	3	14	8	3	0
694	12	11	1	11	15	2	10	3	0	14	14	3
695	7	10	14	5	4	0	14	11	0	15	3	3
696	10	12	3	3	4	14	14	1	6	14	3	5
697	9	5	10	11	6	13	11	7	8	11	14	2
698	3	15	14	0	9	0	14	1	12	14	15	9
699	12	7	7	15	9	13	10	2	5	12	4	8
700	9	5	13	10	3	8	7	1	15	12	12	13
701	9	3	4	14	2	15	14	3	5	9	0	15
702	11	3	8	14	13	15	9	2	8	7	3	13
703	12	14	8	4	10	12	12	6	15	0	13	7
704	6	14	4	11	3	14	4	2	5	2	11	5
705	10	6	10	11	13	5	2	6	9	15	13	5
706	14	12	0	15	7	11	12	1	7	7	7	12
707	14	5	13	13	3	12	14	15	3	12	10	0
708	14	4	12	13	3	10	9	6	13	3	3	15
709	2	5	2	15	7	2	1	9	2	10	7	4
710	9	5	8	10	11	0	8	10	9	0	7	5
711	15	10	2	4	8	9	10	7	15	0	4	4
712	13	8	3	13	2	0	9	5	8	8	14	6
713	4	12	10	2	11	15	11	3	3	5	6	0
714	11	12	3	14	14	3	4	11	14	6	1	1
715	8	3	15	6	0	8	9	12	10	14	2	2
716	1	11	11	9	2	9	1	12	15	6	1	2
717	11	3	5	0	8	3	12	7	8	10	0	14
718	9	13	9	0	7	14	0	13	14	0	14	12
719	13	13	4	7	6	7	9	3	13	1	8	12
720	9	10	14	10	15	13	8	2	3	12	2	1
721	14	11	13	5	5	1	0	14	10	1	0	10
722	6	4	9	5	10	3	4	12	0	0	13	7
723	1	2	12	15	2	6	1	15	1	8	12	0
724	10	14	12	9	0	0	9	4	6	2	4	13
725	2	10	9	10	3	2	4	4	7	2	0	12
726	15	6	13	0	9	1	5	8	11	0	2	0
727	10	8	12	12	11	15	6	3	8	9	4	2
728	14	15	11	2	2	5	13	5	9	5	5	13
729	1	5	4	4	6	11	8	2	7	12	11	12
730	3	12	14	14	0	9	11	1	11	12	4	3
731	11	0	14	10	2	0	14	5	10	14	8	14
732	12	6	9	4	2	13	11	15	2	1	11	7
733	15	0	8	10	7	1	1	7	6	5	4	9
734	1	0	4	15	15	15	7	5	12	3	2	5
735	10	12	7	4	8	7	0	4	0	9	5	14
736	1	11	2	7	5	5	4	5	1	14	11	1
737	15	1	12	10	1	9	0	9	5	5	1	7
738	6	0	10	5	1	8	11	11	3	11	10	0
739	4	11	11	9	7	11	11	6	7	8	7	13
740	14	12	2	3	7	4	6	13	2	8	14	9
741	0	6	1	4	10	3	5	6	5	12	8	0
742	2	15	4	6	13	14	5	13	8	9	7	15
743	11	7	14	5	0	6	10	11	6	1	15	12
744	9	7	7	8	4	1	0	3	8	1	0	9
745	9	1	8	13	4	8	9	13	3	10	7	9
746	0	3	9	0	15	7	13	14	11	4	6	10
747	6	8	10	0	12	11	15	14	12	15	14	0
748	10	5	10	5	8	9	9	7	13	13	1	13
749	0	8	15	15	9	7	5	12	9	7	8	13
750	4	6	12	9	15	1	3	2	8	7	14	5
751	13	0	9	6	8	15	11	0	8	14	2	14
752	8	13	6	14	1	10	15	0	4	15	11	15
753	2	9	4	11	1	4	10	9	8	3	0	14
754	15	9	4	15	11	8	5	5	15	12	6	6
755	9	0	4	8	4	13	10	6	15	3	7	3
756	10	6	12	12	0	7	8	7	13	0	7	6
757	11	0	4	8	14	9	3	5	3	14	2	11
758	3	0	9	11	15	1	9	9	12	2	11	14
759	0	8	5	6	9	6	12	13	14	10	2	5
760	2	1	6	0	3	8	3	5	5	15	10	15
761	6	3	2	4	10	4	2	6	5	14	12	8
762	4	9	12	14	3	8	7	2	1	10	10	13
763	4	1	10	8	3	15	5	9	8	10	7	15
764	4	4	8	6	11	8	2	5	15	4	8	4
765	13	14	7	12	4	0	11	14	0	11	14	7
766	11	11	7	2	12	0	9	7	1	6	1	15
767	4	11	10	15	12	13	11	8	2	0	14	1
768	5	5	5	5	10	10	12	4	7	15	7	1
769	4	13	0	12	14	2	15	3	15	13	3	0
770	5	7	8	8	1	11	14	8	7	14	3	9
771	15	2	14	7	6	4	10	0	4	11	1	3
772	0	12	2	13	10	2	2	1	4	10	15	1
773	11	10	13	15	5	3	8	13	15	0	0	6
774	12	13	15	9	8	6	4	13	12	14	15	13
775	0	10	13	3	14	10	5	13	9	2	2	3
776	6	15	13	7	14	3	4	5	2	12	15	7
777	7	1	2	14	3	15	6	7	11	13	2	9
778	12	2	4	11	4	0	15	7	6	11	5	14
779	5	11	7	10	11	15	9	7	1	9	2	11
780	0	5	3	13	6	10	10	5	5	12	4	8
781	9	13	11	7	6	12	15	6	10	7	10	3
782	4	0	1	14	13	2	9	10	6	15	15	1
783	11	10	11	10	6	15	12	9	12	5	0	12
784	4	5	9	11	8	12	13	0	1	0	15	6
785	2	9	12	13	14	13	14	3	9	9	10	10
786	8	2	3	13	6	3	5	7	0	4	4	11
787	14	5	12	14	11	7	9	10	0	8	14	7
788	1	2	6	4	7	15	13	12	3	12	7	3
789	15	11	0	15	6	4	3	12	2	2	8	1
790	8	2	7	13	12	12	5	0	4	2	14	6
791	11	9	0	14	4	2	6	11	7	7	3	2
792	11	13	2	15	14	15	13	13	10	4	2	10
793	14	8	7	14	11	14	0	12	1	15	1	11
794	4	2	4	13	8	5	4	12	11	6	7	2
795	8	10	12	8	9	11	14	14	7	9	9	12
796	6	13	3	7	4	6	14	1	10	0	7	1
797	11	11	8	2	9	13	13	7	1	10	4	13
798	15	7	3	6	13	7	15	7	0	2	4	8
799	7	12	5	5	5	6	13	0	11	14	15	5
800	13	6	11	6	5	0	6	9	3	10	9	14
801	2	5	7	12	12	6	1	10	11	11	0	5
802	13	4	3	15	2	10	1	1	2	9	7	10
803	5	15	14	3	8	14	6	12	0	1	10	6
804	3	1	8	8	0	14	4	9	12	2	11	1
805	3	10	6	0	6	11	4	4	8	4	1	5
806	14	5	9	8	15	14	9	13	1	10	4	12
807	11	4	1	3	3	2	14	15	5	1	13	1
808	6	13	6	1	3	13	2	3	13	4	15	4
809	3	7	11	4	12	6	3	13	12	15	11	1
810	10	9	11	3	10	9	4	15	11	9	11	9
811	5	13	12	14	7	12	4	4	11	0	8	13
812	8	14	1	13	12	0	0	6	11	5	4	2
813	11	0	7	0	1	6	9	3	5	3	4	6
814	3	0	2	15	8	13	4	11	15	9	11	3
815	7	2	2	12	11	7	9	1	14	7	1	2
816	2	9	7	3	9	5	14	11	8	9	2	8
817	6	11	4	0	12	10	9	5	14	3	2	0
818	3	3	4	1	0	11	0	15	8	10	14	9
819	1	11	3	15	11	8	5	7	15	11	12	3
820	6	5	11	1	9	2	1	5	7	13	5	3
821	12	11	5	14	14	6	3	9	5	13	6	5
822	2	8	2	6	12	9	5	14	2	14	5	14
823	13	0	12	5	14	11	0	7	0	15	0	3
824	8	15	1	12	14	9	12	10	8	1	14	1
825	2	2	6	12	15	10	6	9	14	10	1	12
826	10	4	4	9	15	15	7	5	7	9	6	2
827	15	3	9	13	9	10	1	14	11	0	6	10
828	13	11	0	13	7	7	14	12	13	2	7	9
829	8	14	3	3	8	6	3	2	8	10	2	2
830	12	14	11	13	13	7	9	2	5	4	0	15
831	1	14	13	3	10	15	13	3	5	15	8	8
832	8	6	2	5	6	3	15	4	3	13	10	5
833	0	10	2	13	14	10	10	8	12	8	12	4
834	15	1	13	3	0	11	2	8	2	1	3	3
835	6	15	10	14	4	8	2	2	0	7	11	7
836	13	6	15	5	12	2	9	4	12	7	8	8
837	12	6	1	10	10	8	7	2	15	10	11	9
838	2	4	1	13	1	14	11	15	15	1	11	0
839	14	3	11	3	9	10	7	7	3	3	1	3
840	3	1	14	1	15	7	0	4	15	0	4	0
841	11	6	15	13	2	6	6	2	4	13	9	1
842	6	14	4	6	11	15	7	2	5	6	9	15
843	2	11	13	8	4	1	8	6	11	1	6	10
844	11	4	10	4	9	10	11	6	15	6	6	15
845	7	9	15	11	0	7	12	11	7	15	8	11
846	15	7	4	5	7	8	1	2	15	1	14	12
847	3	5	9	6	15	4	0	7	7	8	4	0
848	11	3	6	10	10	0	12	10	15	2	10	10
849	6	9	1	7	15	15	10	9	12	10	7	7
850	11	7	10	10	13	11	8	1	5	0	11	6
851	13	10	6	3	9	14	5	9	6	15	4	1
852	11	8	9	5	15	1	2	0	6	13	1	10
853	10	2	8	5	0	5	8	0	9	4	0	1
854	12	6	9	1	10	9	14	9	2	6	2	10
855	12	15	3	9	5	7	9	13	12	9	11	12
856	7	12	7	15	1	13	15	6	12	1	0	5
857	7	6	6	8	1	8	6	0	1	12	6	6
858	2	1	10	13	15	14	11	9	4	8	14	0
859	7	2	15	8	9	11	4	0	3	6	15	15
860	3	1	1	14	2	3	2	1	13	4	3	8
861	2	9	5	15	9	9	10	8	5	4	5	8
862	1	14	2	6	7	13	12	12	6	12	10	6
863	4	9	15	14	11	2	1	2	10	7	7	0
864	5	11	7	11	10	14	0	7	15	2	9	14
865	10	7	11	9	3	5	7	0	14	7	5	15
866	5	13	11	2	0	4	8	12	15	8	5	6
867	3	8	0	15	8	1	14	3	4	10	1	7
868	12	10	13	0	1	7	12	13	11	7	4	13
869	9	9	4	4	4	2	0	15	8	11	9	6
870	7	14	9	12	11	10	0	11	2	2	13	15
871	4	2	12	5	14	4	4	2	10	1	13	2
872	4	13	14	4	0	6	1	14	8	2	10	9
873	14	2	1	13	4	6	11	13	13	13	6	3
874	10	6	15	1	8	10	3	3	15	8	1	1
875	8	6	3	7	5	3	12	15	13	3	5	14
876	14	8	13	1	3	9	7	14	15	12	7	3
877	7	10	9	8	8	12	11	9	6	4	2	1
878	9	9	7	15	3	6	10	1	11	5	13	0
879	7	11	7	0	9	5	2	12	2	5	6	12
880	10	12	2	7	11	3	4	15	2	13	8	5
881	6	1	11	10	10	12	8	6	13	5	12	2
882	13	12	0	0	2	10	3	4	13	3	4	13
883	13	0	5	7	5	7	13	4	8	13	2	2
884	12	6	10	0	13	4	2	7	3	10	10	5
885	13	11	5	7	8	8	12	1	0	4	10	6
886	9	2	14	14	9	2	6	3	15	9	12	7
887	6	4	14	2	6	10	13	1	12	5	1	2
888	3	15	10	11	2	4	6	3	4	4	3	13
889	12	11	8	9	12	12	3	15	7	9	2	6
890	6	7	5	3	3	1	13	15	14	8	6	6
891	0	15	2	3	7	13	15	7	14	1	11	3
892	2	8	10	0	6	9	3	8	6	13	0	9
893	3	2	15	0	3	5	7	14	2	3	15	3
894	13	6	14	0	0	7	6	5	7	9	7	8
895	9	11	4	13	4	7	10	12	0	12	5	3
896	10	7	14	0	10	11	7	7	6	9	0	1
897	14	0	11	15	1	0	0	13	0	14	11	12
898	12	10	3	0	6	3	8	14	1	0	6	3
899	14	14	13	12	5	5	7	10	5	12	13	9
900	5	5	3	3	11	8	2	7	5	3	0	3
901	5	8	6	2	5	8	13	1	2	3	4	11
902	5	15	8	2	1	6	8	3	14	15	9	3
903	13	1	0	11	9	4	2	2	5	8	11	13
904	10	7	5	7	8	11	2	2	0	11	1	13
905	5	6	10	13	12	15	10	11	1	12	4	10
906	13	2	7	13	5	0	6	14	9	13	4	5
907	13	13	7	7	8	1	9	7	9	8	13	15
908	12	7	12	2	9	10	13	1	2	3	10	6
909	15	2	1	7	5	7	9	1	0	11	8	1
910	6	3	11	8	7	8	4	12	1	8	9	4
911	4	15	8	7	1	13	11	1	8	7	4	4
912	6	14	6	11	12	12	8	15	10	14	13	5
913	10	0	10	9	8	14	0	8	2	0	3	14
914	4	3	4	4	4	4	11	5	10	14	9	11
915	2	1	15	11	15	15	10	3	2	1	3	2
916	0	5	11	1	7	0	3	14	3	12	5	15
917	3	12	0	1	11	8	2	11	6	11	1	8
918	9	4	2	15	14	2	13	9	6	3	13	3
919	3	6	11	4	10	2	0	15	15	15	14	7
920	15	5	15	15	8	8	3	15	6	6	13	5
921	7	15	12	9	1	14	11	8	2	13	10	2
922	2	1	4	6	6	12	9	10	4	5	14	12
923	0	6	3	2	0	2	5	3	0	11	1	11
924	0	4	8	2	3	11	11	14	4	15	12	5
925	14	1	9	6	13	2	8	2	11	13	15	8
926	13	2	2	5	9	8	2	0	9	2	8	7
927	6	1	12	9	14	13	4	4	3	7	14	8
928	4	6	9	1	14	15	14	7	13	10	9	7
929	7	0	4	15	8	6	5	4	4	10	3	9
930	8	7	1	4	4	9	9	11	3	2	9	10
931	8	10	14	5	15	7	13	8	1	6	1	1
932	8	15	12	11	3	4	1	6	6	1	5	14
933	3	11	3	5	2	15	9	5	4	10	7	6
934	14	14	15	4	4	7	13	12	7	10	11	10
935	9	7	2	5	14	1	2	2	14	9	9	12
936	12	2	8	13	13	3	11	5	13	7	0	2
937	9	8	11	9	3	2	7	14	3	12	4	13
938	1	2	11	8	8	2	1	5	10	0	8	14
939	1	3	6	14	0	3	10	1	0	0	15	15
940	0	11	1	14	14	5	15	11	10	8	6	10
941	5	5	12	9	1	14	7	13	10	9	14	0
942	15	4	10	15	13	9	6	7	12	13	3	6
943	5	14	0	1	1	0	9	12	5	8	12	8
944	4	2	3	8	0	4	8	7	10	10	14	13
945	3	12	15	2	9	8	9	1	1	12	3	15
946	7	7	13	15	3	6	8	6	6	10	15	14
947	0	1	2	2	8	3	4	1	8	11	1	6
948	10	13	6	11	8	13	14	0	12	8	10	8
949	6	3	0	0	13	7	4	0	0	10	5	10
950	7	5	2	4	1	0	9	1	13	0	10	5
951	10	11	6	15	4	15	6	6	0	13	9	5
952	6	13	14	1	2	7	5	13	14	3	3	3
953	10	1	11	2	8	6	4	9	15	8	0	5
954	15	14	9	0	5	2	15	1	15	3	0	15
955	6	14	9	3	10	6	9	5	3	4	3	9
956	0	12	3	4	13	15	13	14	8	11	7	5
957	6	11	6	3	1	4	14	1	13	9	14	10
958	13	9	8	5	3	14	5	10	2	14	8	12
959	15	12	11	1	3	1	1	9	7	7	13	4
960	8	2	6	7	15	12	13	11	12	3	14	6
961	8	14	10	15	14	3	5	0	12	15	9	11
962	8	14	1	14	8	15	2	2	10	7	4	0
963	5	15	7	1	0	4	11	13	12	15	3	12
964	11	7	3	14	13	6	1	14	2	6	3	14
965	6	7	15	7	10	12	7	6	9	10	9	7
966	1	7	14	10	9	15	14	8	8	9	11	9
967	10	7	5	4	12	13	0	5	15	13	5	7
968	13	3	1	15	5	0	0	3	10	1	12	10
969	10	4	6	10	6	9	10	4	14	7	8	2
970	13	3	4	3	15	1	4	13	7	4	15	15
971	9	10	8	1	7	1	13	15	6	4	9	10
972	11	6	4	12	4	13	11	9	1	15	4	12
973	9	4	7	15	8	5	9	0	12	6	14	13
974	15	0	15	15	8	0	14	1	13	3	12	9
975	14	2	13	4	3	10	8	9	3	13	11	4
976	14	1	0	6	1	7	1	3	0	4	0	6
977	8	14	11	14	7	9	3	11	12	1	9	14
978	13	7	2	0	11	2	9	9	13	1	11	7
979	8	3	12	3	2	8	14	14	12	7	5	6
980	10	15	0	14	4	2	1	5	5	11	8	9
981	14	6	3	3	15	13	2	6	7	5	11	14
982	15	14	2	1	11	6	8	5	12	1	15	6
983	13	9	2	6	4	13	2	2	2	13	6	2
984	5	10	4	2	3	1	15	4	6	8	11	5
985	4	1	6	13	3	3	3	15	5	11	10	11
986	1	14	7	7	14	6	4	3	7	14	1	13
987	7	8	7	4	12	11	0	6	14	11	14	9
988	5	3	12	15	5	14	3	15	1	7	8	15
989	2	6	10	3	1	9	3	5	1	8	0	13
990	5	15	1	3	0	0	4	13	1	15	14	5
991	13	1	11	3	10	15	13	2	6	13	15	8
992	14	8	1	7	1	6	14	3	7	13	2	7
993	3	15	7	1	7	15	1	8	2	15	10	0
994	3	12	11	6	9	9	15	12	7	12	11	15
995	7	1	4	4	7	10	2	4	10	5	14	13
996	0	9	1	3	6	11	8	9	2	2	14	8
997	7	13	11	11	8	8	14	3	10	8	8	0
998	6	7	1	15	7	3	7	14	6	7	5	5
999	12	8	10	1	10	11	4	5	5	15	2	13
1000	0	13	8	1	8	10	3	2	10	5	6	3
